Cuanexo,Nombre,id_departamento
020066800,INSTITUTO ROBERTO ARLT,02008
020066900,JUDITH Y DEMETRIO DEMARCHI,02008
020067000,HOGAR CASA DE MISERICORDIA,02002
020067200,COLEGIO SAN MARTIN DE LOS ANDES,02008
020067300,INST. NUESTRA SEÑORA DE LA MISERICORDIA,02002
020067400,INSTITUTO BEATA IMELDA,02012
020067500,INSTITUTO SAN PABLO,02002
020067600,INSTITUTO NUEVA POMPEYA,02004
020067700,INSTITUTO SANTISIMO SACRAMENTO,02010
020067800,ALEJANDRO AGUADO,02010
020068000,ESC. DE COM. Nº 33 MAIPU DE 18,02010
020068100,BASE AEREA VICECOMODORO MARAMBIO,02010
020068300,INSTITUTO ESPIRITU SANTO,02010
020068400,INSTITUTO JUAN BAUSTITA BERTHIER,02010
020068500,INSTITUTO PRIVADO ARGENTINO JAPONES EN BUENOS AIRES,02005
020068600,INSTITUTO PRIVADO REGINA VIRGINUM,02015
020068700,FRANCISCO DESIDERIO HERRERA,02015
020068900,DELFIN JIJENA,02015
020069000,INSTITUTO PRIVADO DE LA SALLE,02003
020069100,INSTITUTO PAULA MONTAL,02003
020069200,INSTITUTO TEA Y DEPORTEA,02003
020069400,PROVINCIA DE MISIONES,02010
020069500,JIN A LA CALESITA DE DON JOSE DE 18 (ESC.PRIM.Nº3 DE 18),02010
020069502,JIN A LA CALESITA DE DON JOSE DE 18 (ESC. PRIM. Nº 4 DE 18),02010
020069504,JIN A LA CALESITA DE DON JOSE DE 18 (ESC. PRIM. Nº 17 DE 18),02010
020069600,ENS EN LENGUAS VIVAS Nº 01 PTE ROQUE SAENZ PEÑA DE 01,02002
020069900,INST INMACULADO CORAZON DE MARIA ADORATRICES,02002
020070000,INSTITUTO CHAMPAGNAT,02002
020070100,EVARISTO CARRIEGO,02008
020070200,JIC N° 02 DE 19,02004
020070300,EI N° 04 DR RAMON CARRILLO DE 19,02008
020070400,FUNDACION ALTOS ESTUDIOS DE CS. COMERCIALES,02001
020070500,CAPITANA MARIA REMEDIOS DEL VALLE,02008
020070600,JIN A DE 15 (ESC. PRIM. N°2 DE 15),02012
020070601,JIN A DE 15 (ESC. PRIM. N°1 DE 15),02012
020070602,JIN A DE 15 (ESC. PRIM. Nº11 DE 15),02012
020070603,JIN A DE 15 (ESC. PRIM. N°17 DE 15),02012
020070700,JUANA MANUELA GORRITI,02012
020070800,ENS EN LENGUAS VIVAS SOFIA ESTHER BROQUEN DE SPANGENBERG DE 01,02014
020070900,JII Nº 01 AMERICA LATINA DE 01,02014
020071000,GENERAL LAS HERAS,02014
020071100,WILLIAM C.MORRIS,02008
020071300,JIN C DE 01 (ESC. PRIM. Nº 18 DE 1),02002
020071302,JIN C DE 01 (ESC. PRIM. Nº 21 DE 1),02002
020071303,JIN C DE 01 (ESC.PRIM. Nº 1 DE 01),02002
020071400,ADOLFO VAN GELDEREN,02014
020071500,INSTITUTO DAGUERRE,02002
020071600,INSTITUTO SANTA TERESA DE JESUS,02014
020071700,ENS Nº 06 VICENTE LOPEZ Y PLANES DE 02,02014
020071800,INSTITUTO CORAZON DE MARIA,02014
020072000,INST DE ENS.SUP.Nº 01 DRA.ALICIA MOREAU DE JUSTO DE 01,02003
020072100,ESCUELA ARGENTINA MODELO,02002
020072300,INSTITUTO CRISTO MAESTRO,02010
020072400,ESC. TEC. Nº 36 ALMIRANTE GUILLERMO BROWN DE 15,02012
020072600,LIC. JUSTO JOSE NUÑEZ,02012
020072700,JOSE MARMOL,02015
020072800,ESCUELA SECUNDARIA INTEGRAL SCHOLEM ALEIJEM,02015
020072900,COLEGIO PALERMO CHICO,02014
020073000,REPUBLICA DE CUBA,02014
020073100,DR.JOSE MARIA BUSTILLO,02014
020073200,INSTITUTO GENESIS,02015
020073300,INSTITUTO MARIE MANOOGIAN,02014
020073500,YAPEYU,02015
020073600,INSTITUTO MADRE DE DIOS,02008
020073700,JIN C NIÑOS LATINOAMERICANOS DE 13 (ESC. PRIM. N°8 DE 13),02009
020073701,JIN C NIÑOS LATINOAMERICANOS DE 13 (ESC. PRIM. N°5 DE 13),02009
020073702,JIN C NIÑOS LATINOAMERICANOS  DE 13 (ESC. PRIM. Nº16 DE 13),02009
020073703,JIN C NIÑOS LATINOAMERICANOS  DE 13 (ESC. PRIM. N° 18 DE 13),02009
020073800,INSTITUTO NUESTRA SEÑORA DE LAS NIEVES,02009
020073900,INSTITUTO MARTIN BUBER,02014
020074000,INSTITUTO EDUCATIVO SAN GREGORIO EL ILUMINADOR,02014
020074100,COLEGIO SAN LUIS GONZAGA,02003
020074200,INSTITUTO C.E.P.E.C,02003
020074300,URSULA LLAMES DE LAPUENTE,02014
020074400,LICEO Nº 01 JOSE FIGUEROA ALCORTA DE 02,02002
020074500,REPUBLICA DE PORTUGAL,02010
020074600,ESC. TEC. Nº 35 ING EDUARDO LATZINA DE 18,02010
020074700,COLEGIO SAN AGUSTIN,02002
020074800,COLEGIO ESTEBAN ECHEVERRIA,02001
020074900,INSTITUTO JESUS MARIA DE SAN VICENTE DE PAUL,02001
020075100,TTE GRAL LUIS MARIA CAMPOS,02010
020075300,INSTITUTO SUMMA,02006
020075500,INSTITUTO CARLOS PELLEGRINI,02006
020075600,ESC. DE COM. Nº 23 DR. LUIS AGOTE DE 07,02006
020075700,EI Nº 8 DE 15,02012
020075800,FRANCISCO DE VITORIA,02015
020076000,MARIANO SANCHEZ DE LORIA,02009
020076100,MAIPU,02010
020076200,PROVINCIA DE SANTA CRUZ,02009
020076300,FELIX DE OLAZABAL,02009
020076500,PTE. MARCELO T. DE ALVEAR,02006
020076600,INST.SAN ANTONIO,02005
020076700,COLEGIO SAN CIRANO,02006
020076800,INST. SANTA CATALINA,02001
020076900,INSTITUTO FELICIA RAMON DE PALACIOS,02001
020077000,INSTITUTO VITRA,02004
020077200,JUAN DE GARAY,02004
020077400,REPUBLICA DEL PERU,02010
020077500,JOSE ANTONIO MELIAN,02010
020077600,INSTITUTO CRISTO REY,02010
020077800,MANUEL PEÑA,02010
020077900,INSTITUTO DR. EMILIO F. CARDENAS,02007
020078000,MARIA SKLODOWSKA DE CURIE,02009
020078100,INSTITUTO NUESTRA SEÑORA DE LA PAZ,02010
020078300,INSTITUTO NTRA.SRA.DEL CARMEN,02012
020078400,CNEL.JOSE DE OLAVARRIA,02012
020078500,COLEGIO SAN FRANCISCO COLL,02012
020078600,JOSE MARIA PAZ,02007
020078900,INSTITUTO PARROQUIAL DE LA MERCED,02001
020079000,JII Nº 02 DE 01,02001
020079100,BANDERA ARGENTINA,02001
020079400,PROVINCIA DE SANTIAGO DEL ESTERO,02001
020079500,INSTITUTO BEATO ANGELICO,02001
020079700,JIC N° 03 EL JARDÍN DE LA FLORESTA DE 18,02010
020079900,GRAN MARISCAL DEL PERU RAMON CASTILLA,02013
020080000,JIN A DE 09 (ESC. PRIM. N°10 DE 09),02014
020080001,JIN A DE 09 (ESC. PRIM. N°07 DE 09),02013
020080002,JIN A DE 09 (ESC. PRIM. N°08 DE 09),02014
020080300,JII N° 04 DE 09,02014
020080500,JUANA MANSO,02013
020080800,ESC. TEC. Nº 02 OSVALDO MAGNASCO DE 09,02014
020080900,MANUELA PEDRAZA,02014
020081000,JII Nº 01 ALFREDO PALACIOS DE 09,02014
020081100,BLAS PARERA,02014
020081300,MANUEL LAINEZ,02014
020081400,INSTITUTO ESTEBAN AGUSTIN GASCON,02014
020081600,EI Nº 06 DE 06 (HOSP. RAMOS MEJIA),02003
020081800,PAUL GROUSSAC,02003
020082000,NIÑAS DE AYOHUMA,02007
020082200,INSTITUTO SANTA MARIA DE NAZARETH,02012
020082300,COLEGIO NORBRIDGE,02012
020082400,DR.IGNACIO LUCAS ALBARRACIN,02012
020082500,ESC.DEEDUC.MEDIANº05 MONS.ENRIQUE ANGELELLI DE 15,02012
020082600,JUAN B. TERAN,02012
020082800,INSTITUTO MONSEÑOR DILLON,02006
020082900,HIPOLITO BOUCHARD,02007
020083000,FRANCISCA JACQUES,02007
020083100,TTE MANUEL FELIX ORIGONE,02007
020083200,INST. NTRA SRA DE LUJAN DE SAN JOSE DE FLORES,02007
020083300,INST GUARDIA DE HONOR DEL SANTISIMO ROSARIO,02007
020083400,INST MEDALLA MILAGROSA,02007
020083500,EEM Nº 07 MARIA CLAUDIA FALCONE DE 09,02014
020083800,ESC. TEC. Nº 07 DOLORES LAVALLE DE LAVALLE DE 05,02004
020083900,LICEO Nº 10  RICARDO ROJAS DE 06,02003
020084000,ESC.TEC.Nº25 TTE 1ºDE ART.FRAY LUIS BELTRAN DE06,02003
020084300,ESC. TEC. Nº 14 LIBERTAD DE 05,02004
020084500,INSTITUTO HULL CORDELL,02012
020084600,FACUNDO ZUVIRIA,02007
020084800,JIN C JAVIER VILLAFANE DE 07 (Nº 12),02007
020084801,JIN C JAVIER VILLAFANE DE 07 (Nº 18),02011
020084802,JIN C JAVIER VILLAFANE DE 07 (Nº 13),02011
020084803,JIN C JAVIER VILLAFANE DE 07 (Nº9),02011
020084804,JIN C JAVIER VILLAFANE DE 07 (Nº 5),02007
020084900,ESC. DE COM. Nº 17 STA MARIA DE LOS BUENOS AIRES DE 07,02011
020085000,COMODORO CLODOMIRO URTUBEY,02011
020085200,FUNDACION GUTENBERG INST. ARG. DE ARTES GRAFICAS,02005
020085400,INST. SUP. DEL PROF. SAGRADO CORAZON,02005
020085500,INSTITUTO SAGRADO CORAZON,02005
020085600,INST. JAIM NAJMAN BIALIK,02011
020085900,ESC. DE COM. Nº 11 DR JOSE PERALTA DE 17,02011
020086000,INST NUESTRA SRA DE LA MISERICORDIA,02011
020086200,ESCUELA DEL MIRADOR,02011
020086400,REPUBLICA DEL PARAGUAY,02003
020086500,ESC. TEC. Nº 26 CONFEDERACION SUIZA DE 06,02003
020086600,ENS EN LENGUAS VIVAS Nº 02 MARIANO ACOSTA DE 06,02003
020086700,INSTITUTO RAUL SCALABRINI ORTIZ,02001
020086800,EDMUNDO DE AMICIS,02002
020086900,FAMILIA DE CABEZON,02001
020087000,IFTS N° 01 DE 01,02001
020087100,ESC. DE COM. Nº 19 JUAN MONTALVO DE 08,02006
020087200,JIN A DE 08 (ESC. PRIM. Nº 11 DE 08),02006
020087201,JIN A DE 08 (ESC. PRIM. Nº09 DE 08),02006
020087202,JIN A DE 08 (ESC. PRIM. Nº 16 DE 08),02005
020087300,INSTITUTO MARIANISTA,02006
020087400,AGRONOMIA,02015
020087500,INSTITUTO NUESTRA SEÑORA DE LAS GRACIAS,02008
020087600,ESC. TEC. Nº 09 INGENIERO LUIS HUERGO DE 07,02006
020087700,GALICIA,02006
020087800,JAPON,02011
020087900,JIN D DE 07 (ESC.PRIM Nº 23 DE7),02005
020087902,JIN D DE 07 (ESC.PRIM. Nº 21 DE 07),02015
020087903,JIN D DE 07 (ESC. PRIM. Nº 11 DE 07),02006
020088000,JOSE IGNACIO GORRITI,02006
020088100,EMILIO RAUL OLIVE,02015
020088200,PROVINCIA DE SAN JUAN,02006
020088300,LICEO Nº 12 FRAY MAMERTO ESQUIU DE 08,02006
020088400,CHACABUCO,02007
020088500,COLEGIO CANADA,02006
020088600,INSTITUTO CALASANZ,02006
020088700,PROVINCIA DE MENDOZA,02015
020088800,ESTEBAN DE LUCA,02003
020088900,JIC Nº 04 MARIANO BOEDO DE 06,02005
020089000,INSTITUTO AMADO OLMOS ATSA,02003
020089100,ESCUELA BAMI MARC CHAGALL,02010
020089200,REPUBLICA DE MEXICO,02011
020089300,"PROV. DE TIERRA DEL FUEGO, ANTARTIDA E IS. DEL ATLANT. SUR",02011
020089400,PRESIDENTE DR ROBERTO M ORTIZ,02010
020089500,INST. DE ENSEÑ. SUP. JUAN B.JUSTO DE 17,02011
020089501,INST. DE EDUC. SUP. JUAN B. JUSTO,02011
020089502,INST. DE ENSEÑ. SUP. JUAN B.JUSTO DE 17,02011
020089600,DR LUIS PASTEUR,02012
020089700,INSTITUTO PRIVADO NUESTRA SEÑORA DEL HUERTO,02012
020089800,ANTONIO DEVOTO,02011
020089900,INSTITUTO CARDENAL COPELLO,02011
020090100,JII Nº 02 JORGE COLL DE 08,02005
020090200,SAN JOSE DE CALASANZ,02005
020090300,ESC. TEC. Nº 24 DEFENSA DE BUENOS AIRES DE 17,02011
020090400,INSTITUTO SANTISIMA VIRGEN NIÑA,02011
020090600,PROF. RAUL L. BERNADELLI,02007
020090700,JUAN AGUSTIN MAZA,02007
020090900,JIC Nº 05 MARTHA A. SALOTTI DE 08,02007
020091000,ESCUELA DE LA PAZ,02006
020091100,ESC. TEC. Nº 08 PAULA ALBARRACIN DE SARMIENTO DE 13,02009
020091200,COLEGIO GUADALUPE,02014
020091400,INSTITUTO NATAN GESANG,02003
020091600,INSTITUTO NUEVA ESCUELA MODELO INTERNACIONAL,02014
020091800,CENTRO EDUC. ARQUID. ESPIRITU SANTO,02014
020092000,COLEGIO Nº 06 MANUEL BELGRANO DE 02,02002
020092100,INSTITUTO DE LOS ANGELES CUSTODIOS,02002
020092200,INSTITUTO RIO DE LA PLATA,02002
020092500,INSTITUTO ARGENTINO EXCELSIOR,02006
020092600,INSTITUTO LEON XIII,02014
020092700,TOMAS A. LE BRETON,02009
020092800,ANTONIO ZACCAGNINI,02009
020092900,JOSE MARIA TORRES,02009
020093000,ESC. DE COM. Nº 32 JOSE LEON SUAREZ DE 13,02009
020093001,ESC. DE COM. Nº 32 JOSE LEON SUAREZ DE 13,02009
020093100,JIN B DE 20 (ESC. PRIM. Nº 8 DE 20),02009
020093101,JIN B DE 20 (ESC. PRIM. Nº 4 DE 20,02009
020093102,JIN B DE 20 (ESC. PRIM. Nº 9 DE 20),02009
020093103,JIN B DE 20 (ESC. PRIM. Nº 12 DE 20),02010
020093104,JIN B DE 20 (ESC. PRIM. Nº 15 DE 20),02009
020093105,JIN B DE 20 (ESC. PRIM. Nº 18 DE 20),02009
020093200,DE LA INDEPENDENCIA ARGENTINA,02009
020093300,RAMON JULIO GENE,02010
020093400,ALFONSINA STORNI,02009
020093500,FRANCISCO MELITON ALVAREZ,02009
020093600,ALFREDO LORENZO PALACIOS,02011
020093800,DR DALMACIO VELEZ SARSFIELD,02009
020093900,ESC. TEC. Nº 16 ESPANA DE 17,02011
020094000,INSTITUTO MARIA AUXILIADORA,02005
020094100,JOSE ANTONIO CABRERA,02009
020094200,INSTITUTO PLACIDO MARIN,02009
020094300,INSTITUTO NUESTRA SENORA DE LA MISERICORDIA,02009
020094400,LICEO Nº 08 ESTEBAN ECHEVERRIA DE 13,02009
020094500,INSTITUTO SAN JOSE,02009
020094700,PROF. LUZ VIEIRA MENDEZ,02009
020094800,INSTITUTO SAN VICENTE DE PAUL,02009
020094900,COLEGIO ESCLAVAS DEL SAGRADO CORAZON DE JESUS,02014
020095000,ESC. DE COM. Nº 31 NACIONES UNIDAS DE 09,02014
020095100,INST. FASTA CATHERINA,02014
020095300,JIC Nº 07 EL JARDIN DE LAS GLICINAS DE 09,02013
020095400,JIN D DE 09 (ESC. PRIM. Nº14 DE 09),02014
020095401,JIN D DE 09 (ESC. PRIM. Nº 19 DE 09),02015
020095402,JIN D DE 9 (ESC. PRIM. Nº 18 DE 09),02015
020095500,SANTA CRUZ,02003
020095600,INSTITUTO MATER TER ADMIRABILIS,02003
020095700,COLEGIO SAN TARSICIO (A-208),02002
020095800,INSTITUTO SECUNDARIO EL TALLER,02003
020095900,INSTITUTO SCHONTHAL,02007
020096000,INST. ARG. ARABE ISLAMICO IMAN ALI IBN ABI TALIB,02010
020096100,LICENCIADO DON MAURO FERNANDEZ,02010
020096200,INSTITUTO PUERTAS DE SION,02007
020096600,INSTITUTO EVANGELICO AMERICANO,02011
020096700,INSTITUTO GLAUX,02011
020096800,INST SAN JOSE DE VILLA DEL PARQUE,02011
020096900,ESC ENFERMERIA HELENA LARROQUE DE ROFFO,02015
020097000,JUAN J MILLAN,02011
020097100,RODOLFO RIVAROLA,02011
020097200,MANUEL SOLA,02005
020097300,COLEGIO Nº 03 MARIANO MORENO DE 02,02005
020097400,INSTITUTO TIERRA SANTA,02005
020097500,JIN D DE 02 (ESC. PRIM. N° 20 DE 02),02005
020097501,JIN D DE 02 (ESC. PRIM. N° 18 DE 2),02005
020097502,JIN D DE 02 (ESC. PRIM. N° 19 DE 2),02005
020097503,JIN D DE 02 (ESC. PRIM. N° 22 DE 2),02005
020097600,INSTITUTO ESQUIU,02014
020097700,INSTITUTO PRIVADO COLEGIO MASTER,02014
020097800,COLEGIO LINCOLN,02014
020097900,HONORABLE CONGRESO DE LA NACION,02014
020098200,ARMENIA ARGENTINA,02014
020098300,INSTITUTO CABRINI,02011
020098400,DR TEODORO SANCHEZ DE BUSTAMANTE,02012
020098500,COLEGIO Nº 12 RECONQUISTA DE 15,02012
020098600,LICEO Nº 11 CORNELIO SAAVEDRA DE 15,02012
020098700,NACIONES UNIDAS,02012
020098800,JIC N° 01 DE 15,02012
020098900,ESCUELA CRISTO REY,02012
020099000,INSTITUTO SAN PATRICIO,02012
020099100,GRECIA,02015
020099200,JII Nº 01 PROFESOR LUIS SIXTO CLARA DE 16,02012
020099400,LEOPOLDO LUGONES,02012
020099600,FRANCISCO MORAZAN,02012
020099700,ENS Nº 07 JOSE MARIA TORRES DE 02,02005
020099800,COLEGIO GALILEO GALILEI,02005
020099900,INSTITUTO COMPAÑIA DE MARIA,02013
020100000,GRANADEROS DE SAN MARTIN,02014
020100100,JIC Nº02 GRANADEROS DE SAN MARTIN DE 09,02014
020100400,INST. SAGRADA FAMILIA,02011
020100500,PROVINCIA DE LA PAMPA,02011
020100700,REPUBLICA DE EL SALVADOR,02007
020100800,CASILDA IGARZABAL DE RODRIGUEZ PEÑA,02011
020100900,PROVINCIA DEL CHUBUT,02015
020101000,INSTITUTO ECOS ESCUELA SECUNDARIA,02015
020101100,COLEGIO PAIDEIA,02015
020101300,PROVINCIA DE BUENOS AIRES,02012
020101400,REPUBLICA DE COSTA RICA,02012
020101700,IFTS Nº 18 DE 02,02014
020101900,INST. SUP. DE ED. FISICA Nº 01 DR.ENRIQUE ROMERO BREST DE 10,02013
020102100,INSTITUTO SUPERIOR EDUCACION FISICA HUGO QUINN,02013
020102400,JII Nº 02 MERCEDITAS DE 10,02012
020102500,CORNELIO SAAVEDRA,02012
020102600,FLORENTINO AMEGHINO,02006
020102700,JOAQUIN VICTOR GONZALEZ,02006
020102900,JII Nº 01 CIUDAD DE BUENOS AIRES DE 08,02007
020103000,DR. DELFIN GALLO,02011
020103600,JUAN CRISOSTOMO LAFINUR,02014
020103800,ESC. TEC. Nº 34 ING. ENRIQUE MARTIN HERMITTE DE 09,02015
020104000,COLEGIO FRANCESCO FAA DI BRUNO,02014
020104100,COLEGIO Nº 04 NICOLAS AVELLANEDA DE 09,02014
020104400,JIC N°03 LEOPOLDO MARECHAL DE 09,02015
020104600,DR VICENTE CARMELO GALLO,02012
020104700,ESPANA,02012
020104900,INST. DULCISIMO NOMBRE DE JESUS,02012
020105000,JIN C DE 15 (ESC. PRIM. N°12 DE 15),02012
020105001,JIN C DE 15 (ESC. PRIM. N°3 DE 15),02012
020105002,JIN C DE 15 (ESC. PRIM Nº14 DE 15),02012
020105003,JIN C DE 15 (ESC. PRIM. N°18 DE 15),02012
020105100,ESC. TEC. Nº 03 MARIQUITA SANCHEZ DE THOMPSON DE 09,02014
020105200,CORAZÓN DE JESUS,02014
020105300,ESCUELA DEL SOL,02013
020105400,DEL CARMEN,02002
020105700,EI Nº 05 DE 19,02008
020105800,JIN A LA CALESITA DE POMPEYA DE 19 (Nº8),02008
020105801,JIN A LA CALESITA DE POMPEYA DE 19 (N°2),02004
020105802,JIN A LA CALESITA DE POMPEYA DE 19 (N°14),02008
020105803,JIN A LA CALESITA DE POMPEYA DE 19 (N°9),02008
020105900,SAN JUAN BAUTISTA DE LA SALLE,02008
020106200,EEM Nº 01 DE 20 BIBL.DELCONGRESO DE LA NAC.,02008
020106800,INSTITUTO GRAL.SAN MARTIN,02013
020106900,PROPUESTA ACTUAL,02013
020107000,MANUEL J. GARCIA,02013
020107400,INSTITUTO JUAN AMOS COMENIO,02010
020107900,ESC. TEC. Nº 18 JOSE ANTONIO ALVAREZ CONDARCO DE 11,02007
020108000,RAUL SCALABRINI ORTIZ,02013
020108100,CAP. GRAL. BERNARDO O'HIGGINS,02013
020108200,PROVINCIA DE RIO NEGRO,02014
020108500,ESC. TEC. Nº 13 ING. JOSE LUIS DELPINI DE 21,02008
020108600,REPUBLICA DE LA INDIA,02008
020108700,DR. RICARDO LEVENE,02008
020108800,INSTITUTO SAGRADA FAMILIA,02008
020109000,JII N° 02 DE 21,02008
020109100,INST. PARROQUIAL CANONIGO MARIO FABIAN ALSINA,02008
020109200,CARLOS A. VERONELLI,02008
020109300,AMERICO ITALO FORADORI,02008
020109400,JORGE NEWBERY,02008
020109500,HECTOR PANIZZA,02008
020109600,PROF. DEL CONSUDEC SEPTIMIO WALSH,02001
020110200,DEL CENTENARIO,02006
020110300,PRESIDENTE URIBURU,02006
020110400,INST. SUP. DEL PROF. JOAQUIN V.GONZALEZ DE 01,02003
020110600,IFTS Nº 08 DE 01,02001
020111100,INST. NUESTRA SENORA DE FATIMA,02008
020111600,IFTS N° 07 DE 07,02006
020112100,INST.PRIVADO CAMARA ARG.DE COMERCIO Y SERVICIOS,02001
020112200,DE CATEDRAL AL NORTE JOSE M. ESTRADA,02001
020112400,DR. SOFANOR NOVILLO CORVALAN,02008
020112500,CONCEJAL ALBERTO SALVATORI,02008
020112600,JII N° 01 DE 21,02008
020112800,ESC. DE EDUC. MEDIA Nº 01 MANUEL MUJICA LAINEZ DE 13,02008
020113200,JIC N°04 CINCO ESQUINAS DE 01,02001
020113300,DOMINGO FAUSTINO SARMIENTO,02001
020113400,INSTITUTO MALLINCKRODT,02001
020113600,COLEGIO Nº 02 DOMINGO FAUSTINO SARMIENTO DE 01,02001
020113700,ESC. DE COM. Nº 35 LEOPOLDO MARECHAL DE 21,02008
020113800,IFTS N° 04 DE 20,02007
020113900,INST.DE TECNOLOGIA ORT 01,02005
020114000,INSTITUTO SAN ROQUE,02015
020114600,COLEGIO LOS ROBLES,02001
020114700,CENTRO EDUCATIVO NUEVO HORIZONTE,02003
020114800,GENERAL VIAMONTE,02003
020114900,INST. NUESTRA SEÑORA DEL HUERTO,02003
020115100,INSTITUTO SUPERIOR DE ARTE DEL TEATRO COLON,02001
020115200,PRESIDENTE ROCA,02001
020115300,IFTS Nº 10 DE 03,02003
020115500,EI N° 05 DE 01,02001
020115800,DR. ANGEL GALLARDO,02002
020116000,JUAN JOSE CASTELLI,02002
020116100,ONESIMO LEGUIZAMON,02002
020116200,COLEGIO Nº 05 BARTOLOME MITRE DE 02,02003
020116500,JIC N° 01 DE 02,02002
020116600,GREGORIA PEREZ,02002
020116700,PEDRO INCHAUSPE,02009
020116800,SARA DE ELIA DE GIMENEZ,02009
020116900,ESC. TEC. Nº 17 BRIG.GRAL CORNELIO SAAVEDRA DE 13,02009
020117000,ESC. TEC. Nº 23 CASAL CALVINO DE 13,02009
020117100,INSTITUTO NUESTRA SRA.DE LA PAZ,02008
020117200,ROMA,02009
020117300,CONSERVATORIO SUPERIOR DE MUSICA MANUEL DE FALLA,02005
020117301,CONSERVATORIO SUP.DE MUSICA MANUEL DE FALLA,02006
020117302,CONSERVATORIO SUP.DE MUSICA MANUEL DE FALLA,02014
020117303,CONSERVATORIO SUP.DE MUSICA MANUEL DE FALLA,02003
020117304,CONSERVATORIO SUP.DE MUSICA MANUEL DE FALLA,02015
020117305,CONSERVATORIO SUP. DE MUSICA MANUEL DE FALLA,02001
020117400,INSTITUTO ARGENTINO DE ENSENANZA SECUNDARIA,02001
020117500,INSTITUTO SUPERIOR NUEVA ESCUELA DE DISEÑO Y COMUNICACION,02001
020117600,INSTITUTO SANTA ROSA,02001
020117700,ENS Nº 09 DOMINGO FAUSTINO SARMIENTO DE 01,02003
020117800,MARCOS PAZ,02004
020118100,EI Nº 07 PADRE DANIEL DE LA SIERRA DE 05,02004
020118200,ESC. DE COM. Nº 18 REINO DE SUECIA DE 05,02004
020118500,HILARION MARIA MORENO,02012
020118600,INSTITUTO TOMAS DEVOTO,02012
020118700,INSTITUTO SAN PEDRO,02010
020118800,ESCUELA MODELO DOMINGO FAUSTINO SARMIENTO,02010
020118900,REPUBLICA ARABE DE EGIPTO,02010
020119000,INSTITUTO VIRGINIO F. GREGO,02007
020119100,INSTITUTO PARROQUIAL SANTA CLARA,02007
020119200,BENJAMIN ZORRILLA,02007
020119300,EI N° 04 HTAL. DE AGUDOS PARMENIO PIÑERO DE 11,02007
020119400,JIC N° 02 DE 11,02007
020119500,INSTITUTO ARZRUNI,02007
020119600,INSTITUTO ELISA HARILAOS,02007
020119700,PROVINCIA DEL CHACO,02007
020119800,ESC. DE EDUC. MEDIA Nº 01 JULIO CORTAZAR DE 12,02007
020119900,JIC N° 03 BANDERIN DE 12,02010
020120100,JIN C DE 12 (ESC. PRIM. Nº 11 DE 12),02010
020120101,JIN C DE 12 (ESC. PRIM. Nº 16 DE 12),02010
020120102,JIN C DE 12 (ESC. PRIM. Nº 17 DE 12),02011
020120103,JIN C DE 12 (ESC. PRIM. N°25 DE 12),02011
020120200,LEANDRO N. ALEM,02007
020120400,COLEGIO OXFORD,02013
020120600,COMUNIDAD EDUCATIVA VICTORIA PUEBLO BLANCO,02013
020120800,VICEALMIRANTE VICENTE E. MONTES,02013
020120900,INSTITUTO DIVINA PROVIDENCIA,02012
020121100,JIN D DE 10 (ESC. PRIM. Nº 22 DE 10),02013
020121101,JIN D DE 10 (ESC. PRIM. Nº 11 DE 10),02013
020121102,JIN D DE 10 (ESC. PRIM. Nº 23 DE 10),02013
020121200,REMEDIOS DE E.DE SAN MARTIN,02013
020121300,ALTE. RAMON GONZALEZ FERNANDEZ,02013
020121400,ENS Nº 10 JUAN BAUTISTA ALBERDI DE 10,02013
020121401,ENS Nº 10 JUAN BAUTISTA ALBERDI DE 10,02013
020121500,GUILLERMO ENRIQUE HUDSON,02010
020121600,ESC. TEC. Nº 10 FRAY LUIS BELTRAN DE 05,02004
020121700,INSTITUTO LA INMACULADA,02004
020121800,INSTITUTO SAN RAMON NONATO,02010
020122000,INSTITUTO SAN ISIDRO LABRADOR,02012
020122100,INST. SUP. DE ENS. WILLIAM C. MORRIS,02005
020122200,ESC DE COM. Nº 08 PATRICIAS ARGENTINAS DE 02,02005
020122400,INST. PRIVADO SUP. DEL HOSP. ITALIANO,02005
020122500,INSTITUTO INMACULADA CONCEPCION,02005
020122800,COLEGIO Nº 09 JUSTO JOSE DE URQUIZA DE 12,02007
020122900,INSTITUTO SACRATISIMO CORAZON DE JESUS,02010
020123000,ESC. TEC Nº 27 HIPOLITO YRIGOYEN DE 18,02010
020123100,ESC. DE COM. Nº 30 DR. ESTEBAN A. GASCON DE 18,02010
020123200,ESC. TEC. Nº 19 ALEJANDRO VOLTA DE 01,02001
020123300,COLEGIO DEL SALVADOR,02003
020123400,LICEO Nº 04 REMEDIOS DE ESCALADA DE SAN MARTIN DE 01,02002
020123700,VALENTIN GOMEZ,02001
020123900,INST. INMACULADA CONCEPCION,02001
020124000,EUSTAQUIO CARDENAS,02001
020124300,CORONEL ISIDORO SUAREZ,02001
020124500,COLEGIO Nº 07 JUAN MARTIN DE PUEYRREDON DE 03,02001
020124700,ESCUELAS TECNICAS RAGGIO DE 10,02013
020124800,LICEO FRANCO ARGENTINO JEAN MERMOZ,02013
020125000,ESC. DE COM. Nº 09 JOSE INGENIEROS DE 11,02007
020125100,INSTITUTO ANA MARIA JANER,02007
020125200,INST. COLEGIO DEL LIBERTADOR,02007
020125300,ESC. TEC. Nº 37 HOGAR NAVAL STELLA MARIS DE 11,02010
