id_departamento,nombre,mail,fecha_fundacion,nro_conabip
62007,Bib. Pop. Pablo Neruda,bibliotecapabloneruda@live.com.ar,2004-01-01,4235
62014,Bib.Pop. Pedro Garro Vidal,bibliotecapgv@yahoo.com.ar,1980-01-01,3147
62014,Bib.Pop. Nicolás Avellaneda,bibliotecachoelechoel@yahoo.com.ar,1918-01-01,832
62014,Bib.Pop. Coronel Belisle,,1980-01-01,3206
62014,Bib.Pop. El arte es realidad,elarteesrealidad@yahoo.com.ar,1980-01-01,967
62014,Bib.Pop. Dr. Victor Molina,bibliotecalamarque@hotmail.com,1985-01-01,3068
62014,Bib.Pop. Pablo A. Pizzurno,bibliopizzurnobeltran@gmail.com,1942-01-01,2128
62021,Bib.Pop. D.F.Sarmiento,bibliotecasarmiento@elbolson.com,1932-01-01,1701
62021,Bib.Pop. Dr. Venzano,,1980-01-01,3224
62021,Asoc.Bib. Asoc. Bca. Sarmiento,secretaria@bibliotecasarmiento.com.ar,1928-01-01,1303
62021,Bib.Pop. Aime Paine,,1990-01-01,3326
62021,Bib.Pop. Francisco Lera,,1997-01-01,3601
62021,Bib.Pop. Dr. Francisco Pascasio Moreno,bibliofranciscomoreno@yahoo.com.ar,1986-01-01,3964
62021,Bib. Pop. Ruca Quimn,aliciainchauspe@bariloche.com.ar,1999-01-01,4023
62021,Bib. Pop. Jorge Luis Borges,biblioborges@hotmail.com,1980-01-01,4181
62021,Bib.Pop. Carilafquen,labiblio.bibliotecaries@gmail.com,2007-01-01,4373
62028,Bib.Pop. Gral. Conesa,bibliotecageneralconesa@gmail.com,1905-01-01,829
62035,Bib. Pop. Quimun,,1980-01-01,4201
62035,Bib.Pop. Las Tunas,,1980-01-01,3967
62042,Bib.Pop. Naciones americanas,,1970-01-01,2906
62042,Bib.Pop. El hogar del lector,,1980-01-01,3081
62042,Bib.Pop. Felisa P. de Porcel,,1970-01-01,3151
62042,Bib.Pop. Carlos Guido Spano,biblio5saltos@hotmail.com,1932-01-01,2603
62042,Bib.Pop. Mundo feliz,biblioteca_mundo_feliz@yahoo.com.ar,1997-01-01,3903
62042,Bib.Pop. Bernardino Rivadavia,,1932-01-01,1695
62042,Bib.Pop. Presbítero R. Entraigas,bibliotecaraulentraigas@hotmail.com,1984-01-01,3195
62042,Bib. Pop. Escritores Patagónicos,bibliotecaescritora@gmail.com,1980-01-01,3735
62042,Bib.Pop. Fernando Jara,,2000-01-01,4087
62042,Bib.Pop. Isabel Cordero de Durán,bibliopopulardecordero@yahoo.com.ar,1980-01-01,3634
62042,Bib.Pop. Amigos del libro,bpamigosdellibro@hotmail.com,1974-01-01,2922
62042,Bib.Pop. Julio A. Roca,bibliotecapopularroca@gmail.com,1936-01-01,2114
62042,Bib.Pop. Crecer,bipocre@hotmail.com,1980-01-01,3082
62042,Bib.Pop. Ruca Quilcatuve,,1980-01-01,3361
62042,Bib.Pop. Los niños primeros,lesniniesprimero@gmail.com,1980-01-01,3362
62042,Bib.Pop. Ruca Hueney,,1980-01-01,3415
62042,Bib.Pop. Raihuen,,1980-01-01,3466
62042,Bib.Pop. Amancay,amancaybibliotecapopular@yahoo.com.ar,1980-01-01,3600
62042,Bib.Pop. El sembrador - J. Sabino Rojas,,1999-01-01,3831
62042,Bib. Pop. Lucía Epullan,bibliopopluciaepullan@yahoo.com.ar,1980-01-01,4149
62042,Bib. Pop. La Rivera,bibliorivera@yahoo.com.ar,1980-01-01,4153
62042,Bib.Pop. Quintun,,1987-01-01,3105
62042,Bib.Pop. Julio Cortázar,bibliotecapopjuliocortazar@hotmail.com,2004-01-01,4261
62042,Bib.Pop. Dr. José Velasco,,1965-01-01,3107
62042,Bib.Pop. Casa de Amigos,,1994-01-01,3388
62042,Bib.Pop. Alborada Mapuche,,1980-01-01,3141
62042,Bib.Pop. Mariano Moreno,,1935-01-01,1885
62042,Bib.Pop. Ricardo Rojas,BPRICARDOROJAS@HOTMAIL.COM,1971-01-01,2891
62042,Bib. Pop. Malvinas Argentinas,,1997-01-01,4335
62056,Asoc.Bib.Pop. Ñorquinco,bibliotecanorquinco@gmail.com,1980-01-01,4148
62056,Bib.Pop. Puchincheff,,1980-01-01,3599
62063,Bib.Pop. D.F.Sarmiento,,1930-01-01,1464
62070,Bib.Pop. Mariano Giménez,bibliotecapilcaniyeu@yahoo.com.ar,1980-01-01,3941
62077,Bib.Pop. Comandante L. Piedrabuena,,1984-01-01,3084
62077,Bib. Pop. Puerto del Este,bibliotecapuertodeleste@outlook.com,2006-01-01,4374
62077,Bib.Pop. Munic. Cincuentenario,bibliotecacincuentenario@yahoo.com.ar,1955-01-01,2926
62077,Bib.Pop. Manuel R. Novillo,biblionov@yahoo.com.ar,1978-01-01,2968
62070,Bib.Pop.Asoc.Cult. Dina Huapi,bibliotecapopulardinahuapi@gmail.com,1996-01-01,3930
62084,Bib.Pop. Ceferino Namuncura,bibliotecaceferino@yahoo.com.ar,1960-01-01,3083
66007,Bib.Pop. Apolinario Saravia,,1999-01-01,3996
66007,Bib. Pop. Manuel J. Castilla de El Quebrachal,,1987-01-01,3121
66007,Bib.Pop. Padre José Lally,,1992-01-01,3372
66007,Bib.Pop. General Manuel Belgrano,,1980-01-01,4131
66007,Bib.Pop. Ntra.Sra.del Valle-Educ.Cult.y Soc.,,1980-01-01,3940
66021,Bib.Pop. Cafayateña,,1980-01-01,3758
66084,Bib. Pop. Gral. Lamadrid,barriolamadrid326@gmail.com,2022-01-01,4385
66084,Bib.Pop. Wiñay Huasi,,1980-01-01,3914
66028,Bib.Pop. Los hermanos Luna,,2002-01-01,4112
66028,Bib.Pop. Juan Carlos Davalos,biblo424@hotmail.com,1964-01-01,3125
66028,Bib.Pop. Campo Caseros,,1947-01-01,3126
66028,Bib.Pop. Macacha Güemes,bpmacachaguemes-3474@hotmail.com,1979-01-01,3474
66028,Bib.Pop. Jaime Davalos,,1980-01-01,3605
66028,Bib. Pop. Presbítero P. F. Acuña,elba_ugarte@hotmail.com,1994-01-01,3651
66028,Bib. Pop. Antonio Nella Castro,,1996-01-01,3677
66028,Bib.Pop. Dr. Miguel Ragone,,1980-01-01,3704
66028,Bib.Pop. Dr. Mariano Boedo,,1995-01-01,3708
66028,Bib.Pop. San Martín de Porres,biposamposal@hotmail.com,1997-01-01,3734
66028,Bib.Pop. Jorge Luis Borges,,1996-01-01,3746
66028,Bib.Pop. María Ester Gauna,bibliotecapopularmariaestergauna@hotmail.com,1980-01-01,3781
66028,Bib.Pop. San Francisco Solano,bibliotecafcosolano@hotmail.es,1980-01-01,3808
66028,Bib.Pop. D.F.Sarmiento,bpsarmiento3822@hotmail.com,1997-01-01,3822
66028,Bib.Pop. Profesora Nora Godoy,bibliotecanoragodoy@hotmail.com,1999-01-01,3838
66028,Bib.Pop. Carlos Hugo Aparicio,bibaparicio@hotmail.com,1999-01-01,3868
66028,Bib.Pop. Pablo Neruda,,1996-01-01,3942
66028,Bib.Pop. Prof. Miguel Angel Cáseres,,1999-01-01,3953
66028,Bib.Pop. Barrio Palermo I,,1994-01-01,3973
66028,Bib.Pop. Latinoamerica,,1980-01-01,3991
66028,Bib.Pop. Lola Mora,,2003-01-01,4092
66028,Bib.Pop. Dr. Gustavo Cuchi Leguizamón,,2004-01-01,4108
66028,Bib.Pop. Cabo 1º Roberto F. Vidaurre,,1980-01-01,4168
66028,Bib. Pop. Marie Madeleine,bibliotecamariemadeleine@gmail.com,2008-01-01,4317
66028,Bib.Pop. Rosa Parks,biblioteca.rosaparks@hotmail.com,2012-01-01,4342
66028,Bib.Pop. Casimiro Cobos,,1998-01-01,4375
66028,Bib.Pop. Tata Sarapura,,1997-01-01,3791
66035,Bib.Pop. José Hernandez,bibliotecacerrillos@yahoo.com.ar,1999-01-01,3938
66035,Bib.Pop. Francisco Alsina,,1910-01-01,752
66049,Bib.Pop. Bernardino Rivadavia,,1944-01-01,2574
66049,Nueva Bib. Pop. José Hernández,martinfierro2004jh@yahoo.com.ar,1963-01-01,3610
66049,Bib.Pop. D.F.Sarmiento,sarmientobp1366@gmail.com,1928-01-01,1366
66056,Bib.Pop. José Hernández,bibaguaray@hotmail.com,1998-01-01,3759
66056,Bib.Pop.Mun. Juan Bautista Alberdi,,1934-01-01,1828
66056,Bib.Pop. Juan Bautista Alberdi,,1933-01-01,1825
66056,Bib.Pop. Amparo F. de Maidana,bibliotecaamparofdemaidana@yahoo.com.ar,1980-01-01,4109
66077,Bib.Pop. Roberto Romero,,1980-01-01,4062
66077,Asoc.y Bib.Pop. El molino,bibliotecaelmolino4083@yahoo.com.ar,2002-01-01,4083
66091,Bib.Pop. Gob. Dn. R. Romero,,1994-01-01,3373
66105,Bib.Pop. José Manuel Estrada,,1980-01-01,3695
66112,Bib.Pop. Gral. M. M. de Güemes,bibliotecapopularelgalpon@yahoo.com.ar,1980-01-01,3286
66112,Bib.Pop. Marco M. de Avellaneda,,1916-01-01,760
66119,Bib.Pop. José Hernández,,1963-01-01,2849
66126,Bib.Pop. Robustiano Manero,,1980-01-01,4056
66126,Bib.Pop. Jorge Luis Borges,,1995-01-01,3385
66126,Bib.Pop. Rosa Gareca de Moreno,,1980-01-01,4048
66126,Bib. Pop. Mun. Domingo Faustino Sarmiento,,1980-01-01,3974
66140,Bib.Pop. y Grupo Soc.Cult. Crecer,,1980-01-01,4194
66140,Bib.Pop. D.F.Sarmiento,,,753
66147,Bib.Pop. Ernesto Sábato,,1980-01-01,3609
66154,Bib.Pop. Juan Calchaqui,,1980-01-01,4004
66133,Bib.Pop. Maestro Manuel Mirabal,bipmirabal@hotmail.com,2001-01-01,4035
66056,Bib.Pop. María Julia Escalera de Cazón,,1980-01-01,3965
66161,Bib.Pop. Santa Victoria,bpsantavictoria@gmail.com ,1980-01-01,3745
70063,Bib.Pop. Pedro Guerrero,,1980-01-01,3519
70007,Bib.Pop. Emilio García y Negrete,,1985-01-01,3065
70021,Bib.Pop. Consejal D.F.Gallardo,,1971-01-01,3686
70021,BIb.Pop. Pio Cristino Gallardo,,2012-01-01,4364
70028,Bib.Pop. Marina Vilte,marina_vilte@hotmail.com,1980-01-01,3733
70028,Bib.Pop. Bartolomé Mitre,,1910-01-01,700
70028,Bib.Pop. Sociedad Franklin,,,704
70028,Bib.Pop. José Chirapozu,,1918-01-01,1510
70028,Bib.Pop. Juan Bautista Alberdi,,1935-01-01,1887
70028,Bib.Pop. Camilo Rojo,bp_camilorojo@yahoo.com.ar,1944-01-01,2242
70028,Bib.Pop. Américas,asic_americas@yahoo.com.ar,1956-01-01,3213
70028,Bib.Pop. José I. de la Roza,,1994-01-01,3294
70028,Bib.Pop. Emilio Moya Gil,bibpopem@hotmail.com,1980-01-01,3311
70028,Bib.Pop. 10 de Octubre,,1996-01-01,3521
70028,Bib.Pop. El Eternauta,,1980-01-01,4094
70035,Bib.Pop. Colón,,1918-01-01,713
70042,Bib. Pop. Paula Albarracín de Sarmiento,,2018-01-01,4372
70042,Juana Azurduy,,2022-01-01,4390
70049,Bib.Pop. Las Flores,biblpoplasflores2620@yahoo.com.ar,1954-01-01,2620
70049,Bib.Pop. Juan Páez Garramuno,,1980-01-01,11
70056,Bib.Pop. D.F.Sarmiento,,1908-01-01,702
70070,Bib.Pop. Dr. Antonino Aberastain,,1932-01-01,1729
70077,Bib.Pop. Roberto J. Payro,,1991-01-01,4064
70077,Bib.Pop. Cervantes,cervantesbiblioteca98@gmail.com,1935-01-01,3108
70077,Bib. Pop. José Manuel Estrada,,1981-01-01,4327
70077,Bib. Pop. La sociedad de los patriotas nóveles,Bibliotecapop7@gmail.com,1980-01-01,3998
70077,Bib.Pop. Alfonsina Storni,alfonsinastorni.rawsonsj@gmail.com,1980-01-01,4093
70077,Bib. Pop. Sur,bibliotecapopularsur@hotmail.es,2008-01-01,4217
70077,Bib. Pop. Barrio Victoria,,2009-01-01,4263
70028,Bib.Pop. Dr. Antonio Aguilar,bibliosanjuan@hotmail.com,1990-01-01,3133
70077,Bib. Pop. Mariano Moreno,bibliotecapopularmarianomoreno@hotmail.com,1966-01-01,3693
70084,Bib.Pop. Juan Rómulo Fernández,bibliotecajuanromulofernandez@hotmail.com,1940-01-01,2152
70084,Bib.Pop. Constancia y acción,,1929-01-01,1349
70084,Bib.Pop. Sociedad opinión de juventud,,1971-01-01,2938
70084,Bib.Pop. Miguel Beato Tejada,,1988-01-01,3223
70084,Bib.Pop. Argentina,,1992-01-01,3464
70084,Bib.Pop. Dr. Pablo Ramella,bibliotecapabloramellasj@hotmail.com,1993-01-01,3490
70084,Bib.Pop. Rayos de luz,,1980-01-01,4058
70084,Bib.Pop. Ivonne Barud de Quattropani,,2007-01-01,4284
70091,Bib.Pop. General San Martín,,1916-01-01,709
70091,Bib.Pop. Padre Carlos Barbero,,2001-01-01,4063
70091,Bib.Pop. Presbítero J. E. Briggiler,bibjulioeliasbriggiler@yahoo.com.ar,1988-01-01,3112
70098,Bib.Pop. Rawson,,1910-01-01,707
70098,Bib. Pop. José de San Martín,bibgsm@yahoo.com.ar,1997-01-01,3637
70098,Bib.Pop. Plus Ultra,,1980-01-01,4084
70098,Bib. Pop. Juana Manso,,1980-01-01,4141
70105,Bib.Pop. D.F.Sarmiento,,1935-01-01,1898
70028,Bib.Pop. 1 de Febrero,biblioteca1defebrero@hotmail.com,1987-01-01,3109
70028,Bib.Pop. Virgen del Carmen,,1997-01-01,4027
70028,Bib.Pop. Mario Washington Victorio,bpmariowvictorio@gmail.com,2003-01-01,4279
70028,Bib.Pop.Pub. La escalera,bibliolaescalera@hotmail.com,1993-01-01,3406
70112,Arte y Cultura de Ullum Bib. Pop. Luis Solera,bibliotecaullum@gmail.com,2009-01-01,4354
70119,Bib.Pop. Antonio Ercilio Zeballos,oscarobles01@gmail.com,1996-01-01,3706
70119,Bib. POp. Domingo Faustino Sarmiento,bibliovallefertil@hotmail.com ,,714
70133,Bib. Pop. Legisladores Argentinos,,1980-01-01,3988
74007,Bib.Pop. D.F.Sarmiento,,1980-01-01,3398
74007,Bib.Pop. Sarmiento,,1910-01-01,596
74007,Bib.Pop. Juan de Dios Escobar,,1910-01-01,599
74014,Bib.Pop.Mun. Juan W. Gez,,1963-01-01,3268
74014,Bib.Pop. Los Manantiales,,1916-01-01,611
74028,Bib.Pop. Dora Ochoa de Masramon,mario_saulsosa@hotmail.com,1916-01-01,603
74028,Bib.Pop. Pedro Rufino Díaz,,1980-01-01,3933
74028,Bib.Pop.Mun. Caminitos,bibliotecapopularcaminito@hotmail.com,1996-01-01,3273
74028,Bib.Pop. Mariano Moreno,,1980-01-01,3425
74028,Bib.Pub.Pop.Mun. Pajaritos,,1980-01-01,3709
74028,Bib.Pop.Mun. Serranías de V. Larca,,1980-01-01,3357
74021,Bib.Pop. Lafinur el filósofo,,1980-01-01,3356
74021,Bib.Pop. Remedios de Escalada de San Martín,,2001-01-01,4036
74021,Bib.Pop. Cerros del Rosario,,1993-01-01,3221
74021,Bib.Pop. Biblioteca Popular,marthaag_05@hotmail.com,1980-01-01,3444
74042,Bib.Pop.Mun. D.F.Sarmiento,,1980-01-01,3411
74042,Bib.Pop.Mun. Almafuerte,,1980-01-01,3412
74035,Bib.Pop. Hugo Arnaldo Fourcade,bpfourcade@yahoo.com.ar,1997-01-01,4055
74035,Bib.Pop. D.F.Sarmiento,,1914-01-01,595
74035,Bib.Pop.Mun. Juan Bautista Alberdi,,1980-01-01,601
74035,Bib.Pop. Dr. Juan Llerena,mariel_ra19@live.com.ar,1937-01-01,987
74035,Bib.e Inst.Cult.Pop. Bernardino Rivadavia,evelynbcrr9@gmail.com,1934-01-01,1827
74035,Bib.Pop. Antonio Esteban Agüero,aguero_cnbp_vm3188@yahoo.com.ar,1980-01-01,3188
74035,Bib.Pop. Madre Cabrini,,1995-01-01,3443
74035,Bib.Pop.Esc. Amalia Vercelli,,1980-01-01,3487
74035,Bib. Pop. Barrio Obras Sanitarias,labibliopopular@yahoo.com.ar,1995-01-01,3504
74035,Bib. Pop. Teniente Manuel Félix Origone,graciela.elisa.alcaraz@gmail.com,2007-01-01,4215
74049,Bib.Pop. La casita de cuentos,micaelabeatriz@hotmail.com,1980-01-01,3284
74049,Bib.Pop.José Manuel Estrada,,1994-01-01,3350
74049,Bib.Pop. Lafinur,bibliopop@live.com,1915-01-01,608
74049,Bib.Pop. Antonio Esteban Agüero,poetaaguero@merlo_sl.com.ar,1992-01-01,3056
74049,Bib.Pop. Lugones en Piedra Blanca,,1980-01-01,3397
74049,Bib.Pop. Puertas abiertas,bipa6@live.com.ar,1980-01-01,3594
74049,Bib.Pop. El Faro,bibliotecapopular.elfaro@gmail.com,2017-01-01,4369
74056,Bib.Pop. Héroes de Malvinas,,1980-01-01,3396
74056,Bib.Pop. Urbano Joaquín Nuñez,bibliourbanojnunez9@yahoo.com.ar,1993-01-01,3216
74056,Bib.Pop. Urbano J. Nuñez,,1988-01-01,3399
74056,Bib.Pop.Esc. Isaac Newton,bibliotecaisaacnewton@gmail.com,1954-01-01,2639
74056,Bib.Pop. Juan Pablo II,,1993-01-01,3230
74056,Bib.Pop. Elsa I. Bornemann,bibliobornemann@gmail.com,1993-01-01,3242
74056,Bib.Pop. Dos Venados,,1995-01-01,3488
74056,Bib.Pop. Jacinto Guiñazu,,1980-01-01,4072
74056,Bib.Pop. Jorge Luis Borges,biblioteborges@hotmail.com,1980-01-01,4186
74063,Bib.Pop. Juan Pascual Pringles,bibliojuanpascualpringles2012@hotmail.com,1980-01-01,3430
74056,Bib.Pop. Dr. A. Rodríguez Saa,,1980-01-01,3358
78014,Bib.Pop. El mirador,bibliodelmirador@yahoo.com.ar,1994-01-01,3323
78014,Bib.Pop.Mun. Mariano Moreno,,1980-01-01,3367
78014,Bib.Pop. Barrio 2 de abril,,1980-01-01,3580
78014,Bib.Pop. María deL Transito Cruz,,1980-01-01,3583
78014,Bib.Pop. Cañadon Seco,biblocs@hotmail.com,1999-01-01,4046
78014,Bib.Pub.Mun.Pop. Aime Paine,biblioaimepaine@hotmail.com,1980-01-01,3500
78014,Bib.Pop.Mun. Florentino Ameghino,,1927-01-01,1426
78021,Bib.Pop.Pub. Juan Hilarion Lenzi,,1959-01-01,1001
78021,Bib.Pop. Flora R. de Lofredo,,1980-01-01,3142
78021,Bib.Pop. Ush Güent,,1994-01-01,3261
78021,Bib.Pop. Eva Perón,,1994-01-01,3407
78021,Asoc.Amig.Bib.Pop.Mun. Sofia Vicic de Cepernic,biblioteca@riogallegos.gov.ar,1980-01-01,3484
78021,Bib.Pop. Ciudad del nombre de Jesús,,1994-01-01,3524
78021,Bib.Pop. A. Kunfi Quiros,bibliokunfiquiros@yahoo.com,1996-01-01,3527
78021,Bib.Mun.Pop. Guent Aike,,1980-01-01,3512
78028,Bib.Pop. Mujer Pionera de El Chaltén,biblioculturaelchalten@yahoo.com.ar,1988-01-01,4304
78035,Bib.Pop.Esc. Amigos del saber,biamigosdelsaber@yahoo.com.ar,1980-01-01,3259
78049,Bib.Pop.Esc. Libre pensamiento,,1996-01-01,3556
78049,Bib.Esc.Pop. Sur Argentino,,1996-01-01,3567
82077,Bib. Pop. Elba Irma Rosso de Bravo,,1980-01-01,4227
82077,Bib.Pop. 9 de Julio,biblioteca9dejulio@tostado.com.ar,1980-01-01,490
82077,Bib. Pop. Villa Minetti,,2014-01-01,4361
82007,Bib.Pop. D.F.Sarmiento,bpsarmientoarmstrong@yahoo.com.ar,1931-01-01,1789
82007,Bib.Pop. Bouquet,bibliobouquet@hotmail.com,1969-01-01,3163
82007,Bib.Pop. José Hernández,bibliotecajhernandez@arnet.com.ar,1976-01-01,2951
82007,Bib.Pop. D.F.Sarmiento,,1935-01-01,2136
82007,Bib.Pop. Bernardino Rivadavia,bibliotecamdeoca@redcrs.com.ar,1934-01-01,1936
82007,Bib.Pop. José Ingenieros,bibliotortugas@hotmail.com,1930-01-01,1600
82014,Bib.Pop. Bartolomé Mitre,bpmitrearequito@gmail.com,1932-01-01,1599
82014,Bib.Pop. El Ateneo,bibelateneo@gmail.com,1953-01-01,2760
82014,Bib.Pop. Carlos Casado,bibcasado@arnet.com.ar,1908-01-01,411
82014,Bib.Pop. D.F.Sarmiento,,1917-01-01,1138
82014,Bib.Pop. Manuel Belgrano,,1957-01-01,2905
82014,Bib.Pop. Chabas,,1980-01-01,3007
82014,Bib.Pop. Manuel Belgrano,biblbelgrano@gmail.com,1939-01-01,2189
82014,Bib.Pop. D.F.Sarmiento,,1914-01-01,1035
82021,Bib.Pop. Domingo F. Sarmiento,bibliotecadeangelica@hotmail.com.ar,1953-01-01,2601
82021,Bib.Pop. Arco Iris,bp_arcoiris_bi@yahoo.com.ar,2001-01-01,4365
82021,Bib.Pop. Presbítero A. Bonini,,1989-01-01,3342
82021,Bib.Pop. D.F.Sarmiento,,1919-01-01,472
82021,Bib.Pop. Alfonsina Storni de Colonia Bicha,bib-alfonsinastorni.cbicha@hotmail.com,2013-01-01,4316
82021,Bib.Pop. Ricardo Rojas,,1957-01-01,2722
82021,Bib.Pop. Esmeralda,,1996-01-01,3513
82021,Bib.Pop. Estación Clucellas,,1993-01-01,3238
82021,Bib.Pop. Mariano Moreno,bpmoreno1408@yahoo.com.ar,1929-01-01,1408
82021,Bib.Pop. Héctor Miguel Reinaudi,bibliotecareinaudi@hotmail.com,2010-01-01,4337
82021,Bib.Pop. María Juana,bpmj@coopmj.com.ar,1974-01-01,2997
82021,Bib.Pop. José Manuel Estrada,biblioteca_jmestrada@hotmail.com,1937-01-01,2254
82021,Bib.Pop. Esc. Dr. Ricardo Gutierrez,biblioteca2927@yahoo.com.ar,1939-01-01,2927
82021,Bib.Pop. Moseñor Antonio Brasca,bibliombrasca@hotmail.com,2010-01-01,4291
82021,Bib.Pop.Esc. José Hernández,,1980-01-01,2941
82021,Bib. Pop. Mariano Moreno,bp.mm@hotmail.com,1925-01-01,3986
82021,Bib.Pop. Mariano Moreno,,1931-01-01,1654
82021,Bib.Pop. Juan Bautista Alberdi,,1998-01-01,1188
82021,Bib.Pop. Rodolfo Prigioni,,1922-01-01,935
82028,Bib.Pop. Belisario Roldán,aropalo@yahoo.com.ar,1932-01-01,1680
82028,Bib.Pop. Bartolomé Mitre,bibliotecabombal@bombal.net.ar,1921-01-01,859
82028,Bib.Pop. Julio Migno,,1998-01-01,4074
82042,Bib.Pop. Guido y Spano,,1925-01-01,1116
82028,Bib.Pop. Cervantes,bibcervantes3032@yahoo.com.ar,1963-01-01,3032
82028,Bib.Pop. Rincón del Medio,,2000-01-01,4045
82028,Bib.Pop. Mariano Moreno,,1918-01-01,475
82028,Bib.Pop. Juan Bautista Alberdi,bibliotecajbmolina@gmail.com,1918-01-01,424
82028,Bib.Pop. Esteban Echeverría,,1929-01-01,1399
82028,Bib. Pop. Mafalda,,1996-01-01,3678
82028,Bib.Pop. Estudio y labor S. Pastorino,bibliotecapeylsp@yahoo.com.ar,1917-01-01,479
82028,Bib.Pop. Bartolomé Mitre,bibliopeyrano@gmail.com,1920-01-01,481
82028,Bib.Pop. Mariano Moreno,,1944-01-01,2256
82028,Bib.Pop. Manuel Belgrano,bpmanuelbelgrano@hotmail.com,1980-01-01,467
82028,Bib.Pop. María Perrisol,mariaperrissol@gmail.com,,468
82028,Bib.Pop. Nicasio Oroño,binioro@gmail.com,1917-01-01,1808
82035,Bib.Pop. Manuel Lainez,,1980-01-01,1749
82035,Asoc.Bib.Pop. Domingo G. Silva,bpdomingogsilva@yahoo.com.ar,2000-01-01,3957
82042,Bib. Pop.  D. F. Sarmiento,biblio2945amenabar@hotmail.com,1925-01-01,2945
82042,Bib.Pop. D.F.Sarmiento,,1928-01-01,1319
82042,Bib.Pop. Alberto Chovet,biblioteca_chovet@hotmail.com,1937-01-01,1952
82042,Bib.Pop. D.F.Sarmiento,,1932-01-01,1724
82028,Bib.Pop. Nosotros,,1919-01-01,419
82014,Bib. Pop. D. F. Sarmiento,bpsarmiento1963@gmail.com,1963-01-01,3447
82042,Bib.Pop. Mariano Moreno,bibliohug@gmail.com,1975-01-01,3029
82042,Bib.Pop. Leopoldo Lugones,bibliotecalugones@bombal.net.ar,1976-01-01,2942
82042,Bib.Pop. Bernardino Rivadavia,,1945-01-01,2276
82042,Bib. Pop. Mariano Moreno,bibliomm@hotmail.com,1950-01-01,2472
82042,Bib.Pop. Bernardino Rivadavia,bibliopopular488@hotmail.com,1917-01-01,488
82042,Bib.Pop. Mun. José Ingenieros,bibliopoprmunijoseingenieros@gmail.com,1913-01-01,1175
82042,Bib. Pop. Brig.Gral. E .López,,1938-01-01,1994
82042,"Bib.Pop.Juan B.Alberdi, C.Rec.y Cult.Unión",crycuniondelnorte@gmail.com,1934-01-01,2037
82042,Bib.Pop. D.F.Sarmiento,bibliosancti@coopsancti.com.ar,1930-01-01,1472
82042,Bib.Pop. Bernardino Rivadavia,bibliorivadavia@hotmail.com,1937-01-01,2339
82028,Bib.Pop. Bernardino Rivadavia,,1943-01-01,2182
82042,Bib.Pop. Casa de la Cultura,,1992-01-01,3426
82042,Bib.Pop. Florentino Ameghino,biblioameghino@powervt.com.ar,1930-01-01,469
82042,Bib.Pop. Juan Bautista Alberdi,,1915-01-01,491
82042,Bib.Pop. D.F.Sarmiento,aliciamargalida2002@yahoo.com.ar,1931-01-01,1582
82042,Bib.Pop. Manuel Lainez,,1924-01-01,1024
82042,Bib.Pop. Constancio C.Vigil,bp2840@bepe.ar,1960-01-01,2840
82049,Bib.Pop. Mariano Moreno,bibliopopularmmavellaneda@hotmail.com,1954-01-01,2642
82049,Bib.Esc.Pop. Laura Roldan,,1996-01-01,3603
82049,Bib.Pop. Julio Migno de Guadalupe Norte,bibjuliomigno@hotmail.com,1980-01-01,4167
82049,Bib. Pop. Ernesto Sábato,graciela_2102@hotmail.com,1980-01-01,3812
82049,Bib.Pop. Fortín Arenales,bibliotecafortinarenales@outlook.es,2013-01-01,4360
82049,15 de junio Biblioteca Popular,bp15dejunio@yahoo.com.ar,1980-01-01,4154
82049,Bib.Pop. José Manuel Estrada,,1966-01-01,2867
82049,Bib.Pop. Del Centro Soc.Cosmopolita,biblioteca@malabrigo.com,1922-01-01,426
82049,Bib.Pop.Mun. Gral. Obligado,,1921-01-01,1014
82049,Bib.Pop. Padre Leonardo Castellani,,2000-01-01,4009
82049,Bib.Pop. Fray Ermete Constanzi,,1996-01-01,3664
82049,Bib.Pop. Mariano Moreno,biblio_marianomoreno@hotmail.com.ar,1980-01-01,2012
82049,Bib.Pop. Mercedes de Longhi,bibliovillaana_1994@hotmail.com,1980-01-01,4060
82049,Bib.Pop. Padre Jorge Capello,,1997-01-01,3741
82056,Bib.Pop. Pablo A. Pizzurno,biblioppizzurno@hotmail.com,1936-01-01,2208
82056,Bib.Pop. Alfonsina Storni,biblioastorni@yahoo.com.ar,1970-01-01,2883
82056,Bib.Pop. Bernardino Rivadavia,biblioteca.br@gmail.com,1920-01-01,414
82056,Bib.Pop.Inf. Pablo A. Pizzurno,,1924-01-01,1145
82056,Bib.Pop. D.F.Sarmiento,bibliosarmientoadeo@hotmail.com,1943-01-01,2831
82119,Bib.Pop. Pablo A. Pizzurno,c3biblpizzurno1@yahoo.com.ar,1924-01-01,1041
82056,Bib.Pop. Pablo A. Pizzurno,biblioteca_carrizales@hotmail.com,1943-01-01,2178
82056,Bib. Pop. Caja de Créditos Correa,bibpcorrea@hotmail.com,1976-01-01,3936
82056,Bib.Pop. José Pedroni,,1980-01-01,3817
82056,Bib.Pop. Mariano Moreno,,1939-01-01,2421
82056,Bib. Pop. Manuel Belgrano,giaconecarlos@yahoo.com.ar,2002-01-01,4070
82056,Bib.Pop. D.F.Sarmiento,amigosdelabibliotecasarmiento@gmail.com,1920-01-01,973
